SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
320,239.76,14.985,1,15,239.76,18.981,1,19,False,True,True,True,False,False,True,True,False,False,True,False
321,224.719,16.479,1,22,179.775,13.483,1,18,False,True,True,True,False,True,True,True,False,False,True,True
322,170.732,10.976,1,27,97.561,12.602,1,31,True,True,True,True,True,True,True,True,True,True,True,True
323,55.351,4.613,1,5,55.351,2.768,1,3,True,True,True,True,True,True,True,True,True,True,True,True
324,239.76,17.982,1,18,119.88,12.987,1,13,False,False,True,True,True,True,True,True,False,True,False,True
325,190.409,15.515,2,44,169.252,13.752,2,39,False,True,True,True,False,True,True,True,False,False,True,True
326,119.88,8.991,1,9,119.88,6.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
327,165.094,15.33,2,39,141.509,17.296,2,44,True,True,True,True,True,False,True,True,True,True,True,False
328,230.906,21.314,2,72,230.906,18.65,2,63,False,False,True,False,False,False,True,True,False,False,False,False
329,224.229,17.44,2,56,168.172,16.817,2,54,False,False,True,True,False,True,True,True,False,False,False,True
330,157.635,11.823,2,36,137.931,12.479,2,38,True,True,True,True,True,True,True,True,True,True,True,True
331,247.934,16.529,1,20,198.347,14.05,1,17,False,True,True,True,False,True,True,True,False,False,True,True
332,155.541,11.99,2,37,213.869,12.638,2,39,True,True,True,True,False,True,True,True,True,False,True,True
333,79.92,9.657,2,29,99.9,10.323,2,31,True,True,True,True,True,True,True,True,True,True,True,True
334,239.84,20.653,2,31,239.84,19.987,2,30,False,False,True,True,False,False,True,True,False,False,False,False
335,102.784,11.563,1,27,77.088,11.563,1,27,True,True,True,True,True,True,True,True,True,True,True,True
336,157.362,16.486,2,44,157.362,16.486,2,44,True,True,True,True,False,True,True,True,True,False,True,True
337,102.74,11.13,1,26,102.74,11.13,1,26,True,True,True,True,True,True,True,True,True,True,True,True
338,201.439,16.787,2,35,201.439,18.705,2,39,False,True,True,True,False,False,True,True,False,False,True,False
339,287.724,23.018,2,72,249.361,20.78,2,65,False,False,True,True,False,False,True,True,False,False,False,False
340,148.801,15.431,2,56,148.801,12.4,2,45,True,True,True,True,True,True,True,True,True,True,True,True
341,221.321,18.075,2,49,177.056,16.599,2,45,False,False,True,True,False,True,True,True,False,False,False,True
342,63.091,8.202,2,39,50.473,7.361,2,35,True,True,True,True,True,True,True,True,True,True,True,True
343,184.932,14.041,2,41,164.384,13.356,2,39,False,True,True,True,False,True,True,True,False,False,True,True
344,174.984,14.582,2,45,116.656,14.258,2,44,True,True,True,True,True,True,True,True,True,True,True,True
