SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
401,146.771,9.785,1,20,117.417,9.785,1,20,True,True,True,True,True,True,True,True,True,True,True,True
402,143.77,16.773,1,21,143.77,9.585,1,12,True,True,True,True,True,True,True,True,True,True,True,True
403,183.673,16.837,1,33,214.286,20.408,2,40,False,True,True,True,False,False,True,True,False,False,True,False
404,151.388,16.821,1,40,151.388,15.139,1,36,True,True,True,False,False,True,True,True,False,False,False,True
405,263.425,20.601,2,61,162.107,17.562,2,52,False,False,True,True,False,False,True,True,False,False,False,False
406,258.993,16.787,1,35,201.439,15.348,1,32,False,True,True,True,False,True,True,True,False,False,True,True
407,60.0,3.0,1,3,60.0,3.0,1,3,True,True,True,True,True,True,True,True,True,True,True,True
408,60.0,8.0,1,8,60.0,5.0,1,5,True,True,True,True,True,True,True,True,True,True,True,True
409,248.036,18.603,2,45,223.233,20.67,2,50,False,False,True,True,False,False,True,True,False,False,False,False
410,219.423,21.13,2,52,219.423,26.412,2,65,False,False,True,True,False,False,True,True,False,False,False,False
411,54.299,4.072,1,9,54.299,7.692,1,17,True,True,True,True,True,True,True,True,True,True,True,True
412,92.807,6.961,1,9,92.807,13.148,1,17,True,True,True,True,True,True,True,True,True,True,True,True
413,61.224,4.592,1,9,61.224,8.673,1,17,True,True,True,True,True,True,True,True,True,True,True,True
414,106.572,7.993,1,9,106.572,15.098,1,17,True,True,True,True,True,True,True,True,True,True,True,True
415,115.053,11.505,1,12,115.053,12.464,1,13,True,True,True,True,True,True,True,True,True,True,True,True
416,75.71,7.571,1,12,75.71,8.202,1,13,True,True,True,True,True,True,True,True,True,True,True,True
417,57.582,5.758,1,6,57.582,5.758,1,6,True,True,True,True,True,True,True,True,True,True,True,True
418,60.0,6.0,1,6,60.0,7.0,1,7,True,True,True,True,True,True,True,True,True,True,True,True
419,51.37,5.993,1,7,51.37,6.849,1,8,True,True,True,True,True,True,True,True,True,True,True,True
420,68.493,7.991,1,7,68.493,7.991,1,7,True,True,True,True,True,True,True,True,True,True,True,True
421,95.898,11.721,2,22,95.898,11.721,2,22,True,True,True,True,True,True,True,True,True,True,True,True
422,79.947,8.661,1,13,79.947,10.66,1,16,True,True,True,True,True,True,True,True,True,True,True,True
423,163.885,14.568,2,48,163.885,15.781,2,52,True,True,True,True,False,True,True,True,True,False,True,True
424,185.615,12.374,1,16,139.211,10.828,1,14,False,True,True,True,True,True,True,True,False,True,True,True
425,95.847,9.585,1,12,95.847,8.786,1,11,True,True,True,True,True,True,True,True,True,True,True,True
426,74.411,11.162,1,27,49.607,7.854,1,19,True,True,True,True,True,True,True,True,True,True,True,True
427,100.334,7.804,1,14,66.89,5.574,1,10,True,True,True,True,True,True,True,True,True,True,True,True
428,138.313,11.526,1,25,82.988,8.299,1,18,True,True,True,True,True,True,True,True,True,True,True,True
429,134.271,13.427,1,42,134.271,15.985,2,50,True,True,True,False,True,True,True,True,False,True,False,True
430,139.211,10.828,1,14,139.211,13.921,1,18,True,True,True,True,True,True,True,True,True,True,True,True
431,235.397,21.796,2,50,156.931,20.488,2,47,False,False,True,True,False,False,True,True,False,False,False,False
432,232.019,18.561,1,24,185.615,18.561,1,24,False,False,True,True,False,False,True,True,False,False,False,False
433,219.423,19.911,2,49,170.662,17.066,2,42,False,False,True,True,False,False,True,True,False,False,False,False
434,205.479,16.553,1,29,205.479,18.265,1,32,False,True,True,True,False,False,True,True,False,False,True,False
435,217.452,21.188,2,76,183.998,19.794,2,71,False,False,True,False,False,False,True,False,False,False,False,False
436,171.735,13.238,1,37,128.801,12.522,1,35,True,True,True,True,True,True,True,True,True,True,True,True
437,99.174,9.091,1,11,49.587,4.959,1,6,True,True,True,True,True,True,True,True,True,True,True,True
438,214.286,17.347,1,34,153.061,15.816,1,31,False,False,True,True,False,True,True,True,False,False,False,True
439,169.252,11.754,1,25,141.044,12.224,1,26,True,True,True,True,True,True,True,True,True,True,True,True
440,57.582,2.879,1,3,57.582,2.879,1,3,True,True,True,True,True,True,True,True,True,True,True,True
441,143.836,14.041,1,41,102.74,12.671,1,37,True,True,True,False,True,True,True,True,False,True,False,True
442,205.543,15.571,2,50,168.172,17.129,2,55,False,True,True,True,False,False,True,True,False,False,True,False
443,89.91,8.492,1,17,59.94,9.99,1,20,True,True,True,True,True,True,True,True,True,True,True,True
444,57.554,8.633,1,18,57.554,9.592,1,20,True,True,True,True,True,True,True,True,True,True,True,True
445,91.837,7.143,1,14,91.837,9.694,1,19,True,True,True,True,True,True,True,True,True,True,True,True
446,57.582,6.718,1,7,57.582,3.839,1,4,True,True,True,True,True,True,True,True,True,True,True,True
447,60.0,7.0,1,7,60.0,5.0,1,5,True,True,True,True,True,True,True,True,True,True,True,True
448,205.479,19.692,1,23,154.11,14.555,1,17,False,False,True,True,False,True,True,True,False,False,False,True
449,143.799,14.38,1,24,143.799,14.979,1,25,True,True,True,True,True,True,True,True,True,True,True,True
450,197.461,15.515,1,33,169.252,17.395,1,37,False,True,True,True,False,False,True,True,False,False,True,False
451,159.83,14.385,1,27,159.83,14.917,1,28,True,True,True,True,False,True,True,True,True,False,True,True
452,98.093,8.174,1,15,98.093,12.534,1,23,True,True,True,True,True,True,True,True,True,True,True,True
453,143.836,11.986,2,35,123.288,15.068,2,44,True,True,True,True,True,True,True,True,True,True,True,True
454,92.807,8.507,1,22,92.807,9.281,1,24,True,True,True,True,True,True,True,True,True,True,True,True
455,152.561,10.171,1,28,130.766,12.713,1,35,True,True,True,True,True,True,True,True,True,True,True,True
456,167.224,12.263,1,22,167.224,15.05,1,27,True,True,True,True,False,True,True,True,True,False,True,True
457,198.429,16.122,1,39,173.625,21.083,2,51,False,True,True,False,False,False,True,True,False,False,False,False
458,120.0,10.0,1,10,180.0,13.0,1,13,True,True,True,True,False,True,True,True,True,False,True,True
459,209.79,15.984,1,32,89.91,8.991,1,18,False,True,True,True,True,True,True,True,False,True,True,True
460,164.496,11.652,1,17,164.496,15.764,1,23,True,True,True,True,False,True,True,True,True,False,True,True
461,199.867,16.656,1,25,159.893,16.656,1,25,False,True,True,True,False,True,True,True,False,False,True,True
462,199.734,16.644,1,25,199.734,19.308,1,29,False,True,True,True,False,False,True,True,False,False,True,False
463,202.634,16.886,2,50,222.898,16.886,2,50,False,True,True,True,False,True,True,True,False,False,True,True
464,250.0,25.0,1,42,285.714,30.357,2,51,False,False,True,False,False,False,True,True,False,False,False,False
465,179.775,12.734,1,17,89.888,6.742,1,9,True,True,True,True,True,True,True,True,True,True,True,True
466,107.914,11.99,1,20,107.914,13.189,1,22,True,True,True,True,True,True,True,True,True,True,True,True
467,233.312,18.146,1,28,194.426,14.258,1,22,False,False,True,True,False,True,True,True,False,False,False,True
468,217.096,19.448,2,43,162.822,17.639,2,39,False,False,True,True,False,False,True,True,False,False,False,False
469,271.37,21.71,2,48,298.507,26.232,2,58,False,False,True,True,False,False,True,True,False,False,False,False
470,247.934,19.835,1,24,198.347,11.57,1,14,False,False,True,True,False,True,True,True,False,False,False,True
471,257.695,22.548,2,63,193.271,20.043,2,56,False,False,True,True,False,False,True,True,False,False,False,False
472,302.839,21.451,1,34,227.129,22.713,1,36,False,False,True,True,False,False,True,True,False,False,False,False
473,224.888,16.492,1,22,179.91,18.741,1,25,False,True,True,True,False,False,True,True,False,False,True,False
474,174.419,15.262,1,21,130.814,15.988,1,22,True,True,True,True,True,True,True,True,True,True,True,True
475,227.177,21.456,2,51,227.177,29.028,2,69,False,False,True,True,False,False,True,False,False,False,False,False
476,87.209,5.814,1,8,43.605,5.087,1,7,True,True,True,True,True,True,True,True,True,True,True,True
477,210.526,17.544,1,30,140.351,17.544,1,30,False,False,True,True,True,False,True,True,False,True,False,False
478,266.43,15.986,1,18,213.144,17.762,1,20,False,True,True,True,False,False,True,True,False,False,True,False
479,293.073,22.647,2,51,213.144,23.091,2,52,False,False,True,True,False,False,True,True,False,False,False,False
480,315.789,24.561,1,42,350.877,33.918,2,58,False,False,True,False,False,False,True,True,False,False,False,False
481,128.801,11.091,1,31,85.868,10.018,1,28,True,True,True,True,True,True,True,True,True,True,True,True
482,221.286,18.177,2,69,189.673,21.338,2,81,False,False,True,True,False,False,True,False,False,False,False,False
483,225.67,19.746,1,42,197.461,21.157,2,45,False,False,True,False,False,False,True,True,False,False,False,False
484,245.614,19.591,2,67,192.982,20.468,2,70,False,False,True,True,False,False,True,True,False,False,False,False
485,176.619,17.662,2,42,126.156,13.877,2,33,True,False,True,True,True,True,True,True,True,True,False,True
486,235.397,20.488,2,47,209.241,21.796,2,50,False,False,True,True,False,False,True,True,False,False,False,False
487,258.869,23.49,2,49,172.579,18.217,2,38,False,False,True,True,False,False,True,True,False,False,False,False
488,195.043,17.473,2,43,146.282,16.66,2,41,False,False,True,True,True,True,True,True,False,True,False,True
489,315.789,21.053,1,36,315.789,26.316,2,45,False,False,True,True,False,False,True,True,False,False,False,False
490,314.516,25.0,2,62,217.742,19.758,2,49,False,False,True,False,False,False,True,True,False,False,False,False
491,221.402,19.834,2,43,166.052,17.528,2,38,False,False,True,True,False,False,True,True,False,False,False,False
492,234.114,21.182,1,38,234.114,18.952,1,34,False,False,True,False,False,False,True,True,False,False,False,False
493,197.109,19.054,2,58,177.398,19.382,2,59,False,False,True,True,False,False,True,True,False,False,False,False
494,251.799,19.185,1,32,287.77,21.583,1,36,False,False,True,True,False,False,True,True,False,False,False,False
495,169.252,15.515,1,33,141.044,15.045,1,32,True,True,True,True,True,True,True,True,True,True,True,True
496,174.419,12.355,1,17,130.814,13.808,1,19,True,True,True,True,True,True,True,True,True,True,True,True
497,228.397,20.556,2,54,205.558,21.698,2,57,False,False,True,True,False,False,True,True,False,False,False,False
498,163.488,16.894,1,31,163.488,15.259,1,28,True,True,True,True,False,True,True,True,True,False,True,True
499,251.237,20.556,2,54,228.397,19.414,2,51,False,False,True,True,False,False,True,True,False,False,False,False
500,213.144,16.874,1,19,213.144,23.091,1,26,False,True,True,True,False,False,True,True,False,False,True,False
501,120.0,15.0,1,15,120.0,15.0,1,15,True,True,True,True,True,True,True,True,True,True,True,True
502,187.598,16.675,1,32,187.598,17.196,1,33,False,True,True,True,False,False,True,True,False,False,True,False
503,228.883,21.253,1,39,196.185,20.708,2,38,False,False,True,False,False,False,True,True,False,False,False,False
504,191.847,19.185,2,48,263.789,23.181,2,58,False,False,True,True,False,False,True,True,False,False,False,False
505,205.479,20.548,2,42,234.834,25.44,2,52,False,False,True,True,False,False,True,True,False,False,False,False
506,221.334,19.367,2,63,202.89,19.982,2,65,False,False,True,True,False,False,True,True,False,False,False,False
507,307.692,25.0,1,39,230.769,23.718,2,37,False,False,True,False,False,False,True,True,False,False,False,False
508,280.199,22.105,2,71,186.8,19.925,2,64,False,False,True,False,False,False,True,True,False,False,False,False
509,269.73,23.976,2,48,209.79,20.979,2,42,False,False,True,True,False,False,True,True,False,False,False,False
510,191.847,17.586,1,22,95.923,15.188,1,19,False,False,True,True,True,True,True,True,False,True,False,True
511,221.266,19.668,1,32,184.388,21.512,1,35,False,False,True,True,False,False,True,True,False,False,False,False
512,292.564,21.536,2,53,243.803,21.942,2,54,False,False,True,True,False,False,True,True,False,False,False,False
513,247.934,16.529,1,20,247.934,18.182,1,22,False,True,True,True,False,False,True,True,False,False,True,False
514,169.252,16.925,2,60,118.477,15.797,2,56,True,True,True,True,True,True,True,True,True,True,True,True
515,264.984,21.451,2,68,189.274,17.35,2,55,False,False,True,True,False,False,True,True,False,False,False,False
516,246.134,23.667,2,75,208.268,19.249,2,61,False,False,True,False,False,False,True,True,False,False,False,False
517,217.195,16.742,1,37,190.045,17.195,2,38,False,True,True,True,False,False,True,True,False,False,True,False
518,208.551,19.812,2,57,145.985,17.032,2,49,False,False,True,True,True,False,True,True,False,True,False,False
519,174.419,19.622,1,27,130.814,14.535,1,20,True,False,True,True,True,True,True,True,True,True,False,True
520,193.271,18.253,2,51,171.797,18.611,2,52,False,False,True,True,False,False,True,True,False,False,False,False
521,189.274,16.404,1,26,227.129,23.344,1,37,False,True,True,True,False,False,True,True,False,False,True,False
522,243.161,18.575,2,55,162.107,14.184,2,42,False,False,True,True,False,True,True,True,False,False,False,True
523,151.42,17.035,1,27,151.42,13.88,1,22,True,False,True,True,False,True,True,True,True,False,False,True
524,179.82,13.986,1,14,239.76,16.983,1,17,True,True,True,True,False,True,True,True,True,False,True,True
525,179.748,16.777,1,28,215.698,19.772,1,33,True,True,True,True,False,False,True,True,True,False,True,False
526,207.972,18.198,2,63,173.31,17.909,2,62,False,False,True,True,False,False,True,True,False,False,False,False
527,205.479,16.333,2,62,126.449,12.645,2,48,False,True,True,True,True,True,True,True,False,True,True,True
528,243.902,17.48,2,43,195.122,17.886,2,44,False,False,True,True,False,False,True,True,False,False,False,False
529,208.817,18.561,2,48,185.615,21.655,2,56,False,False,True,True,False,False,True,True,False,False,False,False
530,92.807,7.734,1,10,46.404,6.187,1,8,True,True,True,True,True,True,True,True,True,True,True,True
531,145.474,12.123,2,45,129.31,11.853,2,44,True,True,True,True,True,True,True,True,True,True,True,True
532,82.988,11.296,2,49,82.988,11.526,2,50,True,True,True,True,True,True,True,True,True,True,True,True
533,205.479,15.982,2,56,188.356,16.553,2,58,False,True,True,True,False,True,True,True,False,False,True,True
534,157.362,16.111,2,43,157.362,16.486,2,44,True,True,True,True,False,True,True,True,True,False,True,True
535,115.09,11.189,2,70,105.499,10.87,2,68,True,True,True,True,True,True,True,True,True,True,True,True
536,153.453,14.706,2,46,115.09,14.706,2,46,True,True,True,True,True,True,True,True,True,True,True,True
537,120.791,12.628,2,69,87.848,8.968,2,49,True,True,True,False,True,True,True,True,False,True,False,True
538,151.42,12.618,1,20,113.565,11.987,1,19,True,True,True,True,True,True,True,True,True,True,True,True
539,151.515,13.258,1,21,75.758,6.944,1,11,True,True,True,True,True,True,True,True,True,True,True,True
540,228.883,19.619,2,72,179.837,22.616,2,83,False,False,True,False,False,False,True,False,False,False,False,False
541,154.242,16.281,1,19,154.242,21.422,1,25,True,True,True,True,False,False,True,True,True,False,True,False
542,209.79,14.985,1,30,179.82,15.984,1,32,False,True,True,True,False,True,True,True,False,False,True,True
543,199.734,19.308,1,29,119.84,14.647,1,22,False,False,True,True,True,True,True,True,False,True,False,True
544,315.789,24.561,2,42,210.526,20.468,2,35,False,False,True,True,False,False,True,True,False,False,False,False
545,121.317,12.132,1,42,138.648,13.576,2,47,True,True,True,False,True,True,True,True,False,True,False,True
546,75.71,9.464,1,15,113.565,11.987,1,19,True,True,True,True,True,True,True,True,True,True,True,True
547,179.795,14.983,1,35,128.425,13.699,1,32,True,True,True,True,True,True,True,True,True,True,True,True
548,198.511,15.715,1,19,148.883,18.197,1,22,False,True,True,True,True,False,True,True,False,True,True,False
549,208.478,14.941,2,43,187.63,17.721,2,51,False,True,True,True,False,False,True,True,False,False,True,False
550,130.719,13.072,1,24,130.719,15.251,1,28,True,True,True,True,True,True,True,True,True,True,True,True
551,189.959,16.735,1,37,162.822,20.353,2,45,False,True,True,True,False,False,True,True,False,False,True,False
552,102.74,14.84,1,26,102.74,15.411,1,27,True,True,True,True,True,True,True,True,True,True,True,True
553,129.465,16.303,2,68,187.006,23.016,2,96,True,True,True,False,False,False,True,False,False,False,False,False
554,205.479,22.26,2,39,171.233,15.411,2,27,False,False,True,True,False,True,True,True,False,False,False,True
555,219.512,17.886,2,44,195.122,19.919,2,49,False,False,True,True,False,False,True,True,False,False,False,False
556,213.144,19.982,2,45,213.144,21.758,2,49,False,False,True,True,False,False,True,True,False,False,False,False
557,159.787,16.866,1,38,106.525,13.759,1,31,True,True,True,False,True,True,True,True,False,True,False,True
558,119.88,4.995,1,5,119.88,6.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
559,205.479,17.123,2,55,149.44,17.123,2,55,False,False,True,False,True,False,True,False,False,False,False,False
560,223.233,19.843,2,48,198.429,20.256,2,49,False,False,True,True,False,False,True,True,False,False,False,False
561,239.68,19.973,1,30,199.734,18.642,1,28,False,False,True,True,False,False,True,True,False,False,False,False
562,164.496,13.023,1,19,164.496,15.764,1,23,True,True,True,True,False,True,True,True,True,False,True,True
563,100.334,10.033,1,18,100.334,9.476,1,17,True,True,True,True,True,True,True,True,True,True,True,True
564,239.787,19.538,2,44,159.858,19.094,2,43,False,False,True,True,False,False,True,True,False,False,False,False
565,155.979,15.598,2,54,103.986,13.865,2,48,True,True,True,True,True,True,True,True,True,True,True,True
566,187.63,19.458,2,56,187.63,21.195,2,61,False,False,True,True,False,False,True,True,False,False,False,False
567,199.188,19.55,2,53,199.188,18.812,2,51,False,False,True,True,False,False,True,True,False,False,False,False
568,221.344,20.553,2,78,189.723,20.026,2,76,False,False,True,False,False,False,True,False,False,False,False,False
569,205.479,12.842,1,15,256.849,19.692,1,23,False,True,True,True,False,False,True,True,False,False,True,False
570,250.13,21.886,2,42,187.598,18.239,2,35,False,False,True,True,False,False,True,True,False,False,False,False
571,211.566,17.63,1,25,169.252,16.22,1,23,False,False,True,True,False,True,True,True,False,False,False,True
572,172.745,13.436,1,14,115.163,10.557,1,11,True,True,True,True,True,True,True,True,True,True,True,True
573,287.77,21.583,2,45,345.324,26.859,2,56,False,False,True,True,False,False,True,True,False,False,False,False
574,278.422,21.655,1,28,232.019,19.335,1,25,False,False,True,True,False,False,True,True,False,False,False,False
575,130.862,19.629,1,18,196.292,20.72,1,19,True,False,True,True,False,False,True,True,True,False,False,False
576,120.0,7.0,1,7,120.0,8.0,1,8,True,True,True,True,True,True,True,True,True,True,True,True
577,130.719,16.703,1,23,130.719,20.334,1,28,True,True,True,True,True,False,True,True,True,True,True,False
578,179.91,16.492,1,22,179.91,19.49,1,26,True,True,True,True,False,False,True,True,True,False,True,False
579,174.419,14.535,1,20,130.814,13.808,1,19,True,True,True,True,True,True,True,True,True,True,True,True
580,221.402,19.373,1,21,276.753,21.218,1,23,False,False,True,True,False,False,True,True,False,False,False,False
581,120.0,9.0,1,9,120.0,10.0,1,10,True,True,True,True,True,True,True,True,True,True,True,True
582,169.193,13.394,2,38,211.491,17.624,2,50,True,True,True,True,False,False,True,True,True,False,True,False
583,205.479,15.601,1,41,182.648,16.743,2,44,False,True,True,False,False,True,True,True,False,False,False,True
584,227.177,19.773,2,47,176.693,18.511,2,44,False,False,True,True,False,False,True,True,False,False,False,False
585,245.232,19.346,2,71,245.232,20.163,2,74,False,False,True,False,False,False,True,False,False,False,False,False
586,134.933,11.244,1,15,89.955,11.244,1,15,True,True,True,True,True,True,True,True,True,True,True,True
587,196.87,19.687,2,78,181.726,19.687,2,78,False,False,True,False,False,False,True,False,False,False,False,False
588,299.7,23.976,1,24,119.88,11.988,1,12,False,False,True,True,True,True,True,True,False,True,False,True
589,196.078,14.161,1,13,130.719,16.34,1,15,False,True,True,True,True,True,True,True,False,True,True,True
590,250.13,21.886,2,42,250.13,25.534,2,49,False,False,True,True,False,False,True,True,False,False,False,False
591,157.362,16.111,2,43,134.882,16.111,2,43,True,True,True,True,True,True,True,True,True,True,True,True
592,94.667,12.307,1,39,94.667,11.676,2,37,True,True,True,False,True,True,True,True,False,True,False,True
593,139.211,12.89,2,50,92.807,11.601,2,45,True,True,True,True,True,True,True,True,True,True,True,True
594,112.835,14.104,1,30,112.835,14.104,1,30,True,True,True,True,True,True,True,True,True,True,True,True
595,130.766,13.803,1,38,130.766,14.53,2,40,True,True,True,False,True,True,True,True,False,True,False,True
596,239.76,16.983,1,17,179.82,19.98,1,20,False,True,True,True,False,False,True,True,False,False,True,False
597,191.693,18.371,1,23,95.847,16.773,1,21,False,False,True,True,True,True,True,True,False,True,False,True
598,60.0,3.0,1,3,60.0,3.0,1,3,True,True,True,True,True,True,True,True,True,True,True,True
599,192.926,19.585,2,67,175.387,17.831,2,61,False,False,True,True,False,False,True,True,False,False,False,False
600,163.885,16.995,2,56,127.466,15.781,2,52,True,True,True,True,True,True,True,True,True,True,True,True
601,221.3,17.981,1,39,138.313,13.831,1,30,False,False,True,False,True,True,True,True,False,True,False,True
602,159.817,16.743,2,44,159.817,16.743,2,44,True,True,True,True,False,True,True,True,True,False,True,True
603,143.816,13.902,1,29,143.816,16.299,1,34,True,True,True,True,True,True,True,True,True,True,True,True
604,215.763,19.778,2,66,179.802,16.482,2,55,False,False,True,True,False,True,True,True,False,False,False,True
605,143.836,14.726,2,43,143.836,13.014,2,38,True,True,True,True,True,True,True,True,True,True,True,True
606,136.42,13.642,2,66,136.42,15.502,2,75,True,True,True,True,True,True,True,False,True,False,True,False
607,191.847,16.787,2,42,167.866,18.385,2,46,False,True,True,True,False,False,True,True,False,False,True,False
608,211.566,16.925,2,48,126.939,13.752,2,39,False,True,True,True,True,True,True,True,False,True,True,True
609,164.384,14.384,1,21,164.384,13.699,1,20,True,True,True,True,False,True,True,True,True,False,True,True
610,155.44,12.953,1,20,155.44,12.953,1,20,True,True,True,True,False,True,True,True,True,False,True,True
611,208.817,15.468,1,40,139.211,17.015,2,44,False,True,True,False,True,False,True,True,False,True,False,False
