SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
403,59.88,2.994,1,3,59.88,2.994,1,3,True,True,True,True,True,True,True,True,True,True,True,True
404,135.034,15.754,1,21,135.034,15.004,1,20,True,True,True,True,True,True,True,True,True,True,True,True
405,159.787,15.979,1,24,159.787,17.976,1,27,True,True,True,True,False,False,True,True,True,False,True,False
406,261.438,21.786,2,60,261.438,25.781,3,71,False,False,True,True,False,False,False,True,False,False,False,False
407,55.402,7.387,1,8,55.402,6.464,1,7,True,True,True,True,True,True,True,True,True,True,True,True
408,137.755,13.265,2,52,137.755,13.265,2,52,True,True,True,True,True,True,True,True,True,True,True,True
409,108.275,10.312,2,40,185.615,16.241,2,63,True,True,True,True,False,True,True,True,True,False,True,True
410,208.333,20.486,2,59,187.5,23.958,2,69,False,False,True,True,False,False,True,True,False,False,False,False
411,27.143,3.393,1,15,27.143,3.167,1,14,True,True,True,True,True,True,True,True,True,True,True,True
412,276.753,23.524,2,51,166.052,22.601,2,49,False,False,True,True,False,False,True,True,False,False,False,False
413,221.334,18.137,2,59,166.001,16.6,2,54,False,False,True,True,False,True,True,True,False,False,False,True
414,127.466,12.14,1,40,109.256,10.926,1,36,True,True,True,False,True,True,True,True,False,True,False,True
415,167.224,15.05,2,27,133.779,14.493,2,26,True,True,True,True,True,True,True,True,True,True,True,True
416,156.965,14.388,2,66,143.885,13.298,2,61,True,True,True,False,True,True,True,True,False,True,False,True
417,300.0,18.0,1,18,240.0,22.0,1,22,False,False,True,True,False,False,True,True,False,False,False,False
418,309.62,22.853,2,62,309.62,30.225,3,82,False,False,True,False,False,False,False,True,False,False,False,False
419,201.935,18.09,2,43,176.693,18.09,2,43,False,False,True,True,False,False,True,True,False,False,False,False
420,282.413,22.251,2,52,256.739,23.534,2,55,False,False,True,True,False,False,True,True,False,False,False,False
421,176.991,16.962,2,46,110.619,11.431,1,31,True,True,True,True,True,True,True,True,True,True,True,True
422,164.384,11.644,1,17,164.384,11.644,1,17,True,True,True,True,False,True,True,True,True,False,True,True
423,351.812,23.987,2,45,223.881,20.256,2,38,False,False,True,True,False,False,True,True,False,False,False,False
424,108.597,9.955,1,22,81.448,7.24,1,16,True,True,True,True,True,True,True,True,True,True,True,True
425,215.827,21.982,2,55,239.808,23.981,2,60,False,False,True,True,False,False,True,True,False,False,False,False
426,191.847,13.856,2,52,159.872,14.388,2,54,False,True,True,True,False,True,True,True,False,False,True,True
427,264.317,21.537,2,44,146.843,13.705,1,28,False,False,True,True,True,True,True,True,False,True,False,True
428,216.82,15.44,2,47,177.398,12.484,2,38,False,True,True,True,False,True,True,True,False,False,True,True
429,51.414,5.998,1,7,51.414,5.998,1,7,True,True,True,True,True,True,True,True,True,True,True,True
430,159.817,12.177,1,32,159.817,12.938,1,34,True,True,True,True,False,True,True,True,True,False,True,True
431,183.673,18.878,1,37,183.673,17.857,1,35,False,False,True,True,False,False,True,True,False,False,False,False
432,239.631,17.204,2,56,184.332,18.126,2,59,False,False,True,True,False,False,True,True,False,False,False,False
433,177.056,14.386,1,39,177.056,14.017,2,38,True,True,True,False,False,True,True,True,False,False,False,True
434,205.479,16.438,2,48,164.384,17.808,2,52,False,True,True,False,False,False,True,True,False,False,False,False
435,179.91,14.243,1,19,89.955,8.246,1,11,True,True,True,True,True,True,True,True,True,True,True,True
436,213.144,16.43,1,37,186.501,16.43,1,37,False,True,True,True,False,True,True,True,False,False,True,True
437,171.233,14.555,2,51,119.863,9.989,1,35,True,True,True,True,True,True,True,True,True,True,True,True
438,224.719,23.97,1,32,224.719,15.73,1,21,False,False,True,True,False,True,True,True,False,False,False,True
439,144.903,10.868,2,63,82.801,9.143,2,53,True,True,True,True,True,True,True,True,True,True,True,True
440,159.787,11.318,1,17,159.787,11.318,1,17,True,True,True,True,False,True,True,True,True,False,True,True
